ID_100130	Der Bäckermeister will den Unruhestifter melden. Der ist	DerUnruhestifter.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Unruhestifter"
ID_100040	Den Chef will der Sekretär stören. Dieser ist	DerSekretäristderChef.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"derSekretär"
ID_100004	Den Professor soll der Doktorand vertreten. Der hat	Derhatsichverletzt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Professor"
ID_100058	Den Dieb soll der Verkäufer anzeigen. Dieser ist	DerDieb.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Dieb"
ID_100154	Der Auszubildende soll den Buchhalter sehen. Dieser hat	ErhateineVerletzungamBein.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Buchhalter"
ID_100196	Der Student will den Dozenten treffen. Er hat	ErhateinenTerminmitdemDozenten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Student"
ID_100034	Den Clown will der Komödiant einladen. Der hat	DerKomödiantwilldenClowneinladen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Clown"
ID_100106	Den Geschäftsmann will der Steuerberater warnen. Er ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Geschäftsmann"
ID_100190	Der Arzt will den Patienten untersuchen. Er hat	ErhateineVerletzungamBein.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Verletzung"
ID_100052	Den Ordnungshüter soll der Passant informieren. Dieser ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Passant"
ID_100094	Den Besucher will der Abiturient erschrecken. Er ist	EristeinGeist.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Geist"
ID_100124	Der Sanitäter muss den Verletzten tragen. Der ist	DerVerletzeistvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Verletzten"
ID_100118	Der Pförtner soll den Hausmeister benachrichtigen. Der ist	DerHausmeister.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Hausmeister"
ID_100076	Den Kranken soll der Samariter pflegen. Er ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Verletzten"
ID_100082	Den Anfänger will der Fahrer überholen. Er ist	EristeinAnfänger.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Anfänger"
ID_100064	Den Reiseleiter will der Busfahrer wecken. Dieser ist	Schläfrig.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Reiseleiter"
ID_100160	Der Trainer will den Sieger ehren. Dieser hat	DerTrainerwilldenSiegerehren.DieserhatdasSpielgewonnen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Sieger"
ID_100172	Der Vorgesetzte will den Assistenten suchen. Dieser hat	DieSanitäterin	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Assistenten"
ID_100112	Der Soldat will den Kameraden überraschen. Der ist	Eristnichtda.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Kameraden"
ID_100016	Den Abenteurer soll der Journalist fotografieren. Der hat	EineVerletzungamBein.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Abenteurer"
ID_100214	Der Regisseur will den Schauspieler unterstützen. Er hat	ErhatihmeineRolleinseinemneuenFilmangeboten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Schauspieler"
ID_100022	Den Raser will der Polizist prüfen. Der hat	DasAutodesRasers.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Polizist"
ID_100142	Der Wachmann will den Angestellten retten. Der ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Wachmann"
ID_100100	Den Fachmann will der Kunde aufsuchen. Er ist	EristeinArzt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Fachmann"
ID_100202	Der Manager soll den Bewerber einstellen. Er hat	ErhatdenBewerbereingestellt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"eingestellt"
ID_100166	Der Lehrer will den Klassensprecher loben. Dieser hat	EineHausaufgabeabgegeben.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Klassensprecher"
ID_100184	Der Vater will den Sohn küssen. Er hat	ErhatdenSohnnichtgeküsst.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"nichtgeküsst"
ID_100088	Den Gast soll der Kellner bedienen. Er ist	EristeinGast.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Gast"
ID_100070	Den Angeklagten will der Anwalt kontrollieren. Dieser ist	DerAngeklagte.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Angeklagten"
ID_100136	Der Mieter will den Maler bezahlen. Der ist	DerMaleristnichtfähig,denMieterzubezahlen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Maler"
ID_100028	Den Direktor will der Schüler begrüßen. Der hat	DenDirektorwillderSchülerbegrüßen.DerhatihnzumDirektorenzimmerbegleitet.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Schüler"
ID_100046	Den Politiker will der Künstler zeichnen. Dieser ist	DerPolitikeristderjenige,denderKünstlerzeichnenwill.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Politiker"
ID_100178	Der Bodyguard will den Star verstecken. Dieser hat	einenUnfallgehabt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Star"
ID_100208	Der Babysitter will den Jungen tadeln. Er hat	ErhatdenJungengeschlagen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"geschlagen"
ID_100148	Der Pfleger soll den Opa baden. Dieser hat	Arthritis	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Opa"
ID_100010	Den Koch soll der Ober loben. Der hat	DasEssengekocht.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Koch"
